mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
38182b2eef40,1747747212.4613223,0j,0j,0j,(-5120+5120j),(-301+121j),(-90+306j),(177+290j),(335+103j),(324-141j),(184-314j),(-37-379j),(-282-302j),(-413-112j),(-410+140j),(-291+336j),(-92+464j),(-92+464j),(419+345j),(544+87j),(537-194j),(387-444j),(107-599j),(-198-590j),(-459-433j),(-618-181j),(-640+150j),(-508+440j),(-242+641j),(72+701j),(398+603j),(651+359j),(779+22j),0j,(492-675j),(83-775j),(-290-747j),(-618-554j),(-806-204j),(-812+213j),(-585+535j),(-248+774j),(139+796j),(498+644j),(746+326j),(782-98j),(625-466j),(291-709j),(-104-761j),(-478-603j),(-696-258j),(-721+145j),(-511+497j),(-146+676j),(243+621j),(528+356j),(630-15j),(487-393j),(115-602j),(-326-508j),(-553-97j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.4713695,0j,0j,0j,(-5120+5120j),(-165-261j),(-312-184j),(-371-39j),(-359+116j),(-289+233j),(-210+316j),(-116+375j),(-8+417j),(85+419j),(187+402j),(277+363j),(361+318j),(430+261j),(499+193j),(544+108j),(581+9j),(585-98j),(579-208j),(550-306j),(513-397j),(462-474j),(386-548j),(319-609j),(228-664j),(130-696j),(24-724j),(-67-724j),(-201-729j),0j,(-393-699j),(-474-640j),(-578-570j),(-669-472j),(-732-364j),(-767-256j),(-785-133j),(-810-17j),(-800+125j),(-778+263j),(-715+380j),(-630+493j),(-548+585j),(-430+662j),(-297+732j),(-153+764j),(10+750j),(163+716j),(302+635j),(441+524j),(552+389j),(596+217j),(622+39j),(591-149j),(499-350j),(312-514j),(52-574j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.481419,0j,0j,0j,(-5120+5120j),(-203-264j),(-329-132j),(-367+52j),(-324+212j),(-231+332j),(-95+407j),(39+409j),(187+392j),(304+326j),(393+233j),(462+131j),(490+17j),(511-92j),(495-217j),(450-318j),(395-435j),(286-530j),(190-599j),(52-646j),(-92-641j),(-205-634j),(-324-573j),(-447-527j),(-548-424j),(-630-323j),(-675-203j),(-691-69j),(-733+83j),0j,(-713+399j),(-595+477j),(-511+598j),(-370+705j),(-221+764j),(-87+810j),(89+789j),(222+754j),(390+703j),(534+616j),(654+489j),(733+310j),(775+132j),(773-62j),(740-224j),(664-389j),(525-527j),(360-629j),(165-696j),(-23-692j),(-229-620j),(-404-516j),(-547-347j),(-618-122j),(-579+140j),(-436+373j),(-195+519j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.4913642,0j,0j,0j,(-5120+5120j),(178-277j),(-54-361j),(-273-262j),(-377-61j),(-352+152j),(-249+327j),(-71+421j),(134+415j),(307+333j),(422+179j),(471-14j),(463-214j),(373-386j),(210-519j),(6-577j),(-213-555j),(-408-446j),(-554-286j),(-623-74j),(-648+159j),(-570+362j),(-398+539j),(-187+655j),(49+677j),(269+648j),(478+541j),(639+368j),(765+126j),0j,(705-386j),(488-601j),(275-743j),(27-811j),(-259-789j),(-527-668j),(-683-409j),(-806-122j),(-800+147j),(-706+419j),(-529+642j),(-253+769j),(47+791j),(332+707j),(571+533j),(729+263j),(757-50j),(651-336j),(441-554j),(163-674j),(-160-634j),(-415-494j),(-581-243j),(-601+69j),(-467+375j),(-150+570j),(246+526j),(10246+5376j),(-13392-32640j),(1152+0j),0j
38182b2eef40,1747747212.5013425,0j,0j,0j,(-5120+5120j),(192-300j),(28-359j),(-139-358j),(-274-295j),(-357-212j),(-411-104j),(-440-28j),(-440+83j),(-440+172j),(-425+269j),(-385+323j),(-336+390j),(-294+452j),(-233+517j),(-172+568j),(-92+593j),(-32+610j),(53+626j),(101+637j),(199+625j),(255+618j),(331+598j),(379+567j),(464+550j),(497+529j),(563+485j),(612+440j),(663+368j),0j,(778+231j),(786+171j),(787+77j),(826+12j),(809-77j),(813-163j),(784-213j),(751-322j),(702-397j),(657-508j),(604-564j),(502-635j),(420-658j),(326-703j),(234-726j),(118-759j),(-8-761j),(-157-716j),(-269-677j),(-364-583j),(-454-455j),(-551-347j),(-606-211j),(-624-37j),(-587+162j),(-462+339j),(-274+487j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.511211,0j,0j,0j,(-5120+5120j),(-308+195j),(-163+342j),(18+399j),(199+379j),(312+292j),(401+190j),(447+74j),(468-51j),(454-167j),(408-279j),(356-371j),(290-433j),(215-496j),(129-541j),(29-588j),(29-588j),(-194-606j),(-303-565j),(-403-532j),(-483-470j),(-557-410j),(-636-330j),(-674-243j),(-704-139j),(-721-36j),(-734+61j),(-722+158j),(-741+275j),0j,(-652+514j),(-552+572j),(-484+662j),(-365+715j),(-240+794j),(-120+830j),(-21+810j),(142+806j),(269+795j),(379+743j),(482+673j),(593+567j),(676+456j),(739+312j),(773+163j),(785+11j),(738-152j),(688-318j),(579-436j),(434-544j),(284-615j),(91-657j),(-85-632j),(-263-564j),(-430-415j),(-543-198j),(-540+90j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.5212522,0j,0j,0j,(-5120+5120j),(2-392j),(-310-231j),(-401+84j),(-255+360j),(26+434j),(298+326j),(438+86j),(433-200j),(262-425j),(-7-506j),(-281-434j),(-466-234j),(-541+44j),(-476+313j),(-273+528j),(30+616j),(339+532j),(572+277j),(659-40j),(562-355j),(348-601j),(23-689j),(-307-640j),(-582-432j),(-722-112j),(-709+251j),(-514+556j),(-196+776j),0j,(562+636j),(774+241j),(820-139j),(670-507j),(356-771j),(-68-834j),(-437-710j),(-736-373j),(-831+18j),(-732+416j),(-436+723j),(-14+833j),(399+705j),(689+401j),(783-7j),(666-413j),(348-687j),(-72-754j),(-450-584j),(-675-228j),(-650+187j),(-414+519j),(-17+650j),(374+514j),(599+138j),(507-297j),(118-551j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.5412214,0j,0j,0j,(-5120+5120j),(305+236j),(390+29j),(370-189j),(254-358j),(92-444j),(-82-461j),(-234-419j),(-356-331j),(-463-221j),(-516-84j),(-533+56j),(-516+183j),(-485+311j),(-413+437j),(-311+539j),(-180+617j),(-31+645j),(108+652j),(254+621j),(375+569j),(501+503j),(612+391j),(681+269j),(740+127j),(763-14j),(777-164j),(740-332j),(679-454j),0j,(463-691j),(306-786j),(138-844j),(-31-856j),(-213-844j),(-380-769j),(-490-671j),(-652-561j),(-751-420j),(-836-262j),(-870-69j),(-856+119j),(-795+320j),(-667+500j),(-513+635j),(-328+740j),(-132+792j),(78+796j),(293+722j),(462+579j),(584+398j),(662+165j),(667-65j),(600-299j),(423-492j),(156-603j),(-174-574j),(10246+5376j),(-13392-32640j),(128+0j),0j
38182b2eef40,1747747212.551207,0j,0j,0j,(-5120+5120j),(-13-386j),(-269-324j),(-432-139j),(-449+81j),(-383+268j),(-257+384j),(-75+458j),(119+480j),(278+419j),(433+305j),(506+173j),(527+10j),(552-143j),(521-292j),(427-464j),(319-584j),(157-650j),(-32-693j),(-194-678j),(-374-611j),(-542-501j),(-641-348j),(-721-174j),(-765+11j),(-751+194j),(-685+362j),(-582+519j),(-453+707j),0j,(-94+866j),(99+827j),(317+799j),(516+724j),(679+565j),(812+366j),(851+147j),(881-90j),(841-309j),(726-527j),(553-705j),(330-801j),(100-863j),(-121-855j),(-365-761j),(-567-623j),(-696-400j),(-784-140j),(-769+97j),(-655+351j),(-496+568j),(-231+650j),(48+679j),(290+609j),(522+409j),(651+102j),(568-269j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747212.561313,0j,0j,0j,(-5120+5120j),(401-195j),(224-371j),(11-435j),(-199-409j),(-355-311j),(-445-179j),(-484-14j),(-485+151j),(-428+293j),(-334+415j),(-208+508j),(-84+557j),(59+582j),(199+582j),(330+542j),(451+467j),(565+357j),(641+237j),(688+83j),(712-76j),(710-237j),(663-347j),(566-510j),(473-623j),(353-715j),(217-768j),(54-822j),(-115-848j),0j,(-434-777j),(-588-642j),(-704-530j),(-819-382j),(-876-202j),(-906-20j),(-894+177j),(-822+361j),(-732+517j),(-619+680j),(-449+802j),(-262+879j),(-55+900j),(148+867j),(348+787j),(532+661j),(679+480j),(771+268j),(801+26j),(745-208j),(628-403j),(448-571j),(233-675j),(-27-697j),(-299-613j),(-526-400j),(-624-71j),(10246+5376j),(-13136-32640j),(128+0j),0j
