mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
38182b2eef40,1747747227.8916156,0j,0j,0j,(-5120+5120j),(160+124j),(205+59j),(211-44j),(183-144j),(130-208j),(71-251j),(5-264j),(-71-267j),(-136-264j),(-202-248j),(-260-217j),(-313-173j),(-353-115j),(-388-48j),(-409+20j),(-431+97j),(-432+181j),(-426+276j),(-385+366j),(-338+438j),(-268+494j),(-209+514j),(-122+580j),(-36+610j),(57+636j),(149+632j),(239+620j),(369+545j),0j,(556+464j),(610+378j),(676+292j),(739+192j),(773+76j),(787-54j),(755-170j),(731-302j),(682-420j),(612-535j),(508-638j),(379-711j),(243-758j),(99-784j),(-54-797j),(-221-767j),(-380-700j),(-510-582j),(-609-448j),(-682-281j),(-715-75j),(-709+120j),(-629+326j),(-477+516j),(-257+631j),(22+662j),(311+558j),(10246+5376j),(-13648-32640j),(1152+0j),0j
38182b2eef40,1747747227.9016216,0j,0j,0j,(-5120+5120j),(168+101j),(183+7j),(170-75j),(147-145j),(89-190j),(5-232j),(-73-236j),(-146-213j),(-238-180j),(-286-117j),(-327-51j),(-335+20j),(-340+100j),(-326+173j),(-302+269j),(-266+355j),(-180+430j),(-89+489j),(15+501j),(124+504j),(229+480j),(346+438j),(449+372j),(537+272j),(601+172j),(633+53j),(651-73j),(645-177j),0j,(558-470j),(460-575j),(351-669j),(207-743j),(48-782j),(-114-777j),(-267-715j),(-427-665j),(-563-563j),(-670-430j),(-745-275j),(-781-102j),(-778+81j),(-732+261j),(-642+428j),(-518+572j),(-354+674j),(-163+736j),(44+741j),(259+673j),(464+544j),(602+368j),(690+137j),(698-115j),(578-372j),(334-578j),(-18-643j),(10246+5376j),(-13648-32640j),(1152+0j),0j
38182b2eef40,1747747227.9115877,0j,0j,0j,(-5120+5120j),(-151+19j),(-117+107j),(-65+155j),(4+184j),(96+179j),(161+141j),(214+79j),(246-11j),(245-116j),(210-183j),(154-238j),(79-298j),(5-327j),(-81-351j),(-196-334j),(-287-292j),(-374-227j),(-462-114j),(-485+13j),(-468+147j),(-447+293j),(-367+399j),(-272+479j),(-151+545j),(-1+593j),(154+593j),(304+560j),(466+482j),0j,(700+218j),(714+37j),(716-162j),(655-326j),(554-523j),(412-658j),(259-701j),(69-767j),(-171-768j),(-394-699j),(-573-593j),(-676-403j),(-770-178j),(-753+30j),(-681+253j),(-602+452j),(-447+624j),(-213+743j),(37+760j),(261+652j),(449+509j),(606+278j),(679+20j),(642-259j),(433-490j),(137-659j),(-233-588j),(10246+5376j),(-13648-32640j),(128+0j),0j
38182b2eef40,1747747227.9215164,0j,0j,0j,(-5120+5120j),(-139+59j),(-57+147j),(50+153j),(140+100j),(171+3j),(160-84j),(106-172j),(25-217j),(-86-233j),(-192-183j),(-266-97j),(-301+23j),(-281+147j),(-203+274j),(-83+347j),(76+377j),(235+338j),(397+235j),(477+68j),(487-139j),(391-339j),(232-468j),(10-534j),(-192-518j),(-401-441j),(-543-261j),(-601-30j),(-627+218j),0j,(-282+637j),(11+650j),(273+650j),(512+509j),(686+272j),(745-27j),(670-309j),(471-580j),(205-731j),(-98-758j),(-392-653j),(-616-426j),(-734-148j),(-737+185j),(-571+480j),(-302+691j),(30+743j),(357+644j),(610+381j),(684+41j),(617-287j),(367-555j),(43-668j),(-316-582j),(-573-301j),(-622+124j),(-355+498j),(10246+5376j),(-13648-32640j),(128+0j),0j
38182b2eef40,1747747227.9316454,0j,0j,0j,(-5120+5120j),(180-33j),(146-128j),(87-178j),(14-217j),(-51-221j),(-119-203j),(-174-196j),(-237-143j),(-295-106j),(-334-35j),(-371+23j),(-377+114j),(-377+186j),(-366+258j),(-332+353j),(-299+432j),(-228+517j),(-143+577j),(-29+628j),(76+646j),(198+647j),(297+645j),(421+601j),(540+551j),(626+480j),(722+388j),(784+285j),(888+136j),0j,(986-169j),(911-307j),(847-464j),(801-614j),(674-739j),(553-872j),(393-930j),(219-1017j),(61-1041j),(-137-1058j),(-298-1026j),(-506-939j),(-657-831j),(-806-652j),(-923-482j),(-996-256j),(-1053-43j),(-1004+197j),(-941+420j),(-770+620j),(-554+783j),(-303+894j),(-19+953j),(279+889j),(579+719j),(781+396j),(856-18j),(10246+5376j),(-13904-32640j),(128+0j),0j
38182b2eef40,1747747227.9415443,0j,0j,0j,(-5120+5120j),(-12+175j),(95+139j),(148+74j),(186+9j),(180-70j),(131-158j),(62-206j),(-30-245j),(-120-228j),(-209-199j),(-281-145j),(-352-49j),(-384+86j),(-357+225j),(-291+349j),(-186+449j),(-50+508j),(102+548j),(303+501j),(481+398j),(605+234j),(679+53j),(699-163j),(660-370j),(542-591j),(335-743j),(84-828j),(-154-806j),0j,(-689-616j),(-838-435j),(-942-157j),(-981+128j),(-884+448j),(-722+709j),(-444+856j),(-153+1011j),(166+997j),(511+917j),(780+706j),(964+378j),(1037+74j),(977-279j),(848-581j),(583-821j),(245-1001j),(-129-971j),(-476-858j),(-757-608j),(-903-218j),(-919+154j),(-760+555j),(-397+826j),(56+878j),(497+691j),(797+239j),(10246+5376j),(-13904-32640j),(128+0j),0j
38182b2eef40,1747747227.9516163,0j,0j,0j,(-5120+5120j),(62-111j),(9-137j),(-40-141j),(-101-131j),(-136-90j),(-174-69j),(-199-13j),(-205+24j),(-232+71j),(-222+118j),(-211+167j),(-184+231j),(-160+283j),(-109+337j),(-56+389j),(10+434j),(90+445j),(175+467j),(287+445j),(358+400j),(474+351j),(558+294j),(607+225j),(673+107j),(700-12j),(733-120j),(715-251j),(680-380j),0j,(584-652j),(452-737j),(348-821j),(209-901j),(25-918j),(-121-935j),(-272-895j),(-447-823j),(-590-745j),(-731-639j),(-823-496j),(-907-321j),(-964-129j),(-952+69j),(-902+261j),(-824+446j),(-692+628j),(-513+756j),(-315+852j),(-91+884j),(155+830j),(378+753j),(581+585j),(734+348j),(808+43j),(739-282j),(496-577j),(10246+5376j),(-14160-32640j),(128+0j),0j
38182b2eef40,1747747227.961602,0j,0j,0j,(-5120+5120j),(66+163j),(121+65j),(132-23j),(117-87j),(73-132j),(23-170j),(-36-178j),(-103-163j),(-168-136j),(-220-80j),(-257-7j),(-265+80j),(-250+176j),(-194+259j),(-108+343j),(-1+390j),(132+401j),(278+373j),(402+291j),(513+157j),(559-15j),(552-188j),(489-386j),(366-534j),(200-660j),(-6-710j),(-234-705j),(-441-640j),0j,(-797-241j),(-808+0j),(-813+258j),(-713+518j),(-526+730j),(-266+873j),(34+907j),(309+857j),(582+714j),(801+504j),(939+202j),(937-128j),(831-428j),(613-666j),(356-823j),(36-909j),(-301-862j),(-614-688j),(-815-374j),(-863-29j),(-768+311j),(-559+595j),(-241+781j),(165+793j),(534+589j),(746+180j),(676-286j),(10246+5376j),(-14160-32640j),(128+0j),0j
38182b2eef40,1747747227.9715881,0j,0j,0j,(-5120+5120j),(-108+61j),(-96+105j),(-34+137j),(11+147j),(57+134j),(81+137j),(106+124j),(156+109j),(176+98j),(209+58j),(237+25j),(253-18j),(273-61j),(279-103j),(277-164j),(278-226j),(250-294j),(223-373j),(168-434j),(90-494j),(9-533j),(-86-540j),(-185-563j),(-282-548j),(-385-532j),(-480-478j),(-572-401j),(-624-305j),0j,(-795-45j),(-784+77j),(-803+217j),(-777+369j),(-715+510j),(-616+640j),(-483+728j),(-359+825j),(-205+886j),(-45+928j),(126+916j),(292+867j),(447+773j),(587+654j),(717+516j),(814+342j),(894+142j),(893-80j),(831-298j),(701-476j),(527-621j),(327-728j),(89-780j),(-171-767j),(-436-628j),(-652-367j),(-723-12j),(10246+5376j),(-14160-32640j),(128+0j),0j
38182b2eef40,1747747227.9815166,0j,0j,0j,(-5120+5120j),(-193-2j),(-154+57j),(-116+103j),(-86+132j),(-44+149j),(-14+160j),(6+157j),(28+177j),(40+178j),(74+185j),(112+199j),(139+203j),(167+211j),(191+219j),(227+221j),(272+208j),(322+177j),(374+139j),(418+101j),(463+51j),(503+5j),(516-51j),(553-122j),(567-186j),(573-267j),(563-345j),(526-425j),(492-504j),0j,(385-684j),(311-709j),(237-788j),(148-830j),(23-849j),(-84-847j),(-191-825j),(-313-815j),(-410-786j),(-538-731j),(-632-662j),(-717-542j),(-792-430j),(-826-303j),(-861-166j),(-865-21j),(-853+146j),(-804+298j),(-715+446j),(-595+561j),(-425+663j),(-250+731j),(-37+765j),(188+764j),(405+649j),(601+434j),(682+123j),(10246+5376j),(-14160-32640j),(128+0j),0j
