mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
38182b2eef40,1747747439.3483846,0j,0j,0j,(-5120+5120j),(-252+364j),(-52+436j),(157+421j),(316+327j),(400+213j),(443+93j),(452-26j),(425-144j),(391-236j),(334-310j),(283-365j),(221-421j),(147-460j),(69-481j),(6-497j),(-67-511j),(-145-517j),(-232-500j),(-301-466j),(-368-432j),(-433-395j),(-510-338j),(-549-276j),(-586-213j),(-624-154j),(-660-77j),(-671+9j),(-676+115j),0j,(-682+305j),(-632+367j),(-585+466j),(-522+558j),(-451+634j),(-368+710j),(-261+734j),(-152+798j),(-31+824j),(88+835j),(220+823j),(358+775j),(480+703j),(594+608j),(697+494j),(784+340j),(847+172j),(866-26j),(835-206j),(748-399j),(630-553j),(437-682j),(237-767j),(-23-813j),(-314-754j),(-604-556j),(-777-214j),(10246+5376j),(-12624-32640j),(1152+0j),0j
38182b2eef40,1747747439.357126,0j,0j,0j,(-5120+5120j),(-454-70j),(-404+191j),(-268+359j),(-94+442j),(70+450j),(217+394j),(331+302j),(412+191j),(456+80j),(459-37j),(436-143j),(402-241j),(354-327j),(287-401j),(212-464j),(121-504j),(12-525j),(-87-538j),(-185-527j),(-286-503j),(-371-460j),(-437-390j),(-516-320j),(-570-222j),(-627-129j),(-653-36j),(-650+75j),(-645+207j),0j,(-564+455j),(-472+526j),(-394+637j),(-291+720j),(-148+775j),(-2+793j),(143+765j),(304+740j),(448+678j),(585+592j),(699+467j),(782+297j),(827+118j),(825-66j),(797-251j),(721-429j),(604-605j),(437-746j),(218-832j),(-23-847j),(-274-764j),(-502-654j),(-695-451j),(-815-174j),(-817+151j),(-648+484j),(-308+728j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.3671198,0j,0j,0j,(-5120+5120j),(-450-41j),(-403+186j),(-270+354j),(-96+427j),(31+448j),(161+409j),(265+365j),(353+264j),(404+192j),(448+103j),(451+17j),(474-67j),(457-147j),(443-229j),(402-296j),(360-359j),(310-412j),(258-479j),(192-516j),(114-580j),(43-581j),(-36-594j),(-107-595j),(-195-604j),(-283-590j),(-359-553j),(-429-506j),(-536-439j),0j,(-659-316j),(-701-225j),(-723-123j),(-776-4j),(-753+88j),(-766+206j),(-716+318j),(-697+436j),(-626+533j),(-553+633j),(-430+736j),(-286+791j),(-148+841j),(3+834j),(159+855j),(317+782j),(494+735j),(627+571j),(753+434j),(808+220j),(818+17j),(788-209j),(699-442j),(511-626j),(267-769j),(-65-798j),(-452-682j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.3771524,0j,0j,0j,(-5120+5120j),(407+199j),(423-84j),(328-285j),(184-405j),(7-444j),(-144-408j),(-264-360j),(-373-241j),(-434-137j),(-461-13j),(-455+92j),(-419+204j),(-363+295j),(-305+397j),(-210+453j),(-125+505j),(-12+509j),(77+531j),(191+514j),(291+490j),(393+434j),(485+365j),(559+256j),(607+160j),(635+55j),(649-66j),(631-187j),(588-326j),0j,(486-567j),(336-639j),(217-688j),(89-761j),(-77-772j),(-237-763j),(-382-675j),(-534-593j),(-646-476j),(-763-348j),(-831-175j),(-862+25j),(-825+226j),(-756+414j),(-620+595j),(-447+719j),(-233+819j),(-16+841j),(228+828j),(453+709j),(663+532j),(783+276j),(817-6j),(776-309j),(555-605j),(238-767j),(-225-782j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.3883479,0j,0j,0j,(-5120+5120j),(358+243j),(449+35j),(420-175j),(309-320j),(170-404j),(34-440j),(-97-437j),(-220-394j),(-312-338j),(-383-259j),(-431-171j),(-462-70j),(-484+31j),(-482+112j),(-464+190j),(-436+261j),(-389+344j),(-343+422j),(-277+481j),(-202+535j),(-120+571j),(-29+577j),(63+608j),(164+602j),(268+581j),(363+541j),(450+485j),(536+437j),0j,(672+282j),(705+174j),(738+57j),(766-68j),(755-212j),(722-352j),(655-438j),(574-564j),(477-666j),(345-774j),(188-837j),(14-857j),(-133-845j),(-283-801j),(-442-733j),(-591-613j),(-723-450j),(-811-266j),(-850-61j),(-826+165j),(-720+385j),(-567+586j),(-350+734j),(-95+815j),(214+792j),(527+620j),(747+286j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.397077,0j,0j,0j,(-5120+5120j),(35+431j),(228+366j),(381+244j),(440+92j),(438-45j),(407-153j),(359-253j),(291-336j),(229-397j),(153-432j),(79-458j),(1-467j),(-64-471j),(-130-467j),(-186-459j),(-239-457j),(-305-428j),(-362-398j),(-414-359j),(-456-315j),(-511-281j),(-553-232j),(-587-170j),(-623-113j),(-646-46j),(-661+19j),(-667+86j),(-653+154j),0j,(-669+367j),(-616+390j),(-584+467j),(-536+553j),(-470+624j),(-404+684j),(-322+719j),(-222+769j),(-125+814j),(-11+832j),(98+841j),(222+826j),(333+778j),(447+717j),(554+628j),(657+532j),(751+399j),(814+251j),(850+84j),(834-98j),(765-295j),(678-465j),(523-624j),(321-762j),(47-827j),(-263-775j),(-563-561j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.4070935,0j,0j,0j,(-5120+5120j),(-444+34j),(-358+262j),(-358+262j),(7+435j),(169+404j),(293+333j),(381+236j),(426+120j),(459+10j),(452-108j),(420-212j),(374-298j),(317-369j),(251-425j),(175-471j),(88-506j),(-10-528j),(-113-528j),(-211-511j),(-302-480j),(-385-439j),(-452-386j),(-525-315j),(-581-233j),(-623-140j),(-648-39j),(-658+64j),(-658+172j),0j,(-603+434j),(-518+499j),(-434+599j),(-326+686j),(-201+751j),(-68+791j),(78+791j),(211+783j),(352+744j),(491+675j),(617+568j),(721+431j),(796+271j),(841+94j),(847-94j),(812-282j),(725-466j),(585-624j),(398-741j),(179-806j),(-72-833j),(-295-758j),(-522-629j),(-710-411j),(-807-101j),(-759+268j),(-527+605j),(10246+5376j),(-12624-32640j),(1152+0j),0j
38182b2eef40,1747747439.4170809,0j,0j,0j,(-5120+5120j),(-414-181j),(-441+34j),(-375+217j),(-267+356j),(-147+415j),(-24+441j),(86+435j),(191+402j),(278+361j),(353+294j),(393+231j),(443+155j),(465+88j),(492+13j),(495-54j),(490-121j),(478-187j),(471-254j),(452-324j),(424-391j),(383-446j),(340-494j),(279-546j),(212-598j),(137-638j),(53-660j),(-14-665j),(-104-667j),0j,(-303-648j),(-355-649j),(-453-600j),(-555-553j),(-618-475j),(-689-398j),(-710-299j),(-780-203j),(-803-90j),(-835+39j),(-826+159j),(-790+302j),(-735+418j),(-642+541j),(-535+657j),(-397+751j),(-250+830j),(-70+861j),(96+858j),(293+780j),(454+699j),(614+511j),(738+326j),(810+89j),(794-198j),(637-501j),(341-731j),(10246+5376j),(-12624-32640j),(1152+0j),0j
38182b2eef40,1747747439.4284565,0j,0j,0j,(-5120+5120j),(422+154j),(422-109j),(318-317j),(155-424j),(-22-444j),(-170-402j),(-294-326j),(-388-233j),(-440-106j),(-458+12j),(-443+129j),(-408+227j),(-348+315j),(-281+390j),(-197+453j),(-103+504j),(2+524j),(108+525j),(205+499j),(306+463j),(398+405j),(483+338j),(561+233j),(619+125j),(652+20j),(656-102j),(640-214j),(583-352j),0j,(433-588j),(335-657j),(203-719j),(58-767j),(-97-770j),(-268-748j),(-418-673j),(-560-582j),(-670-472j),(-769-328j),(-835-163j),(-852+41j),(-822+234j),(-734+425j),(-618+591j),(-448+727j),(-247+822j),(-10+846j),(230+813j),(461+701j),(662+502j),(772+275j),(818-5j),(758-305j),(578-593j),(240-780j),(-189-781j),(10246+5376j),(-12624-32640j),(128+0j),0j
38182b2eef40,1747747439.438027,0j,0j,0j,(-5120+5120j),(420+64j),(412-158j),(279-336j),(129-424j),(-14-440j),(-142-415j),(-254-368j),(-339-281j),(-408-206j),(-439-111j),(-456-20j),(-460+59j),(-456+141j),(-446+215j),(-421+276j),(-387+348j),(-321+417j),(-245+468j),(-182+509j),(-131+539j),(-53+587j),(40+596j),(127+590j),(218+584j),(295+565j),(382+527j),(445+482j),(527+420j),0j,(695+265j),(698+190j),(744+89j),(763-31j),(758-139j),(746-237j),(700-369j),(643-468j),(577-582j),(481-672j),(360-771j),(208-829j),(63-837j),(-94-838j),(-247-792j),(-406-743j),(-560-643j),(-694-498j),(-805-337j),(-830-132j),(-818+73j),(-757+311j),(-616+528j),(-427+710j),(-135+816j),(194+795j),(538+590j),(10246+5376j),(-12624-32640j),(128+0j),0j
