mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
38182b2eef40,1747747458.9580166,0j,0j,0j,(-5120+5120j),(-440+237j),(-224+424j),(29+468j),(223+412j),(364+288j),(441+152j),(474-2j),(448-143j),(401-254j),(318-352j),(233-424j),(127-470j),(37-498j),(-75-511j),(-170-491j),(-264-460j),(-350-420j),(-453-360j),(-522-267j),(-594-178j),(-639-68j),(-649+45j),(-646+194j),(-627+313j),(-581+429j),(-510+547j),(-422+634j),(-276+723j),0j,(4+862j),(171+844j),(336+794j),(510+747j),(636+636j),(791+518j),(865+345j),(961+139j),(984-57j),(974-287j),(908-492j),(762-688j),(596-850j),(358-955j),(119-1031j),(-148-1000j),(-409-944j),(-639-782j),(-841-577j),(-951-295j),(-974+37j),(-926+334j),(-765+643j),(-475+874j),(-76+991j),(375+883j),(766+549j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747458.9690585,0j,0j,0j,(-5120+5120j),(383+291j),(482+23j),(414-232j),(246-413j),(31-470j),(-146-442j),(-297-355j),(-394-245j),(-460-108j),(-478+32j),(-434+170j),(-379+281j),(-283+376j),(-192+447j),(-84+510j),(53+543j),(183+533j),(333+489j),(461+388j),(547+261j),(614+137j),(655+13j),(653-164j),(624-323j),(547-475j),(423-600j),(271-692j),(96-751j),0j,(-269-818j),(-490-687j),(-674-553j),(-799-393j),(-902-204j),(-932+46j),(-874+265j),(-810+509j),(-649+710j),(-454+894j),(-186+1018j),(137+1024j),(401+926j),(644+778j),(853+548j),(963+268j),(1039-52j),(944-390j),(776-674j),(493-883j),(124-998j),(-255-930j),(-586-765j),(-888-443j),(-982+38j),(-835+504j),(-410+901j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747458.9791195,0j,0j,0j,(-5120+5120j),(-473-94j),(-409+160j),(-267+346j),(-82+428j),(100+433j),(241+379j),(350+283j),(418+161j),(463+53j),(451-76j),(410-201j),(347-292j),(265-365j),(185-434j),(106-485j),(11-513j),(-105-529j),(-217-525j),(-333-476j),(-447-402j),(-540-310j),(-575-210j),(-655-89j),(-683+37j),(-675+168j),(-645+312j),(-578+442j),(-476+559j),0j,(-242+806j),(-58+806j),(112+838j),(291+828j),(484+760j),(660+657j),(758+468j),(880+297j),(934+101j),(957-114j),(917-342j),(808-577j),(629-759j),(392-887j),(155-956j),(-101-961j),(-370-904j),(-625-767j),(-825-546j),(-935-245j),(-957+63j),(-855+374j),(-667+660j),(-370+867j),(45+931j),(487+777j),(810+398j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747458.9890265,0j,0j,0j,(-5120+5120j),(-241-371j),(-386-172j),(-428+41j),(-378+213j),(-292+338j),(-169+422j),(-51+453j),(86+437j),(185+407j),(274+355j),(354+294j),(424+223j),(456+155j),(481+77j),(504+8j),(507-82j),(493-189j),(468-288j),(424-374j),(383-457j),(332-528j),(256-571j),(152-642j),(51-671j),(-63-686j),(-161-686j),(-268-678j),(-402-654j),0j,(-635-505j),(-715-382j),(-782-262j),(-858-134j),(-888+0j),(-892+156j),(-843+320j),(-805+474j),(-690+625j),(-570+774j),(-415+873j),(-232+935j),(-41+982j),(155+979j),(378+921j),(585+809j),(758+656j),(874+438j),(955+205j),(958-68j),(892-341j),(736-596j),(518-803j),(209-928j),(-159-927j),(-551-744j),(-822-374j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747458.9989834,0j,0j,0j,(-5120+5120j),(-437-166j),(-457+129j),(-284+390j),(-13+480j),(216+414j),(371+277j),(457+92j),(437-107j),(364-284j),(232-392j),(85-460j),(-79-480j),(-243-440j),(-376-343j),(-473-221j),(-536-65j),(-544+118j),(-487+294j),(-385+443j),(-245+564j),(-58+640j),(150+637j),(351+577j),(515+454j),(642+294j),(726+88j),(741-142j),(660-372j),0j,(356-780j),(73-835j),(-202-845j),(-476-763j),(-722-588j),(-888-324j),(-927-31j),(-912+303j),(-774+592j),(-544+830j),(-240+982j),(121+1019j),(477+913j),(776+672j),(961+339j),(1026-44j),(939-437j),(689-773j),(314-977j),(-123-1000j),(-524-849j),(-837-504j),(-973-64j),(-897+406j),(-565+810j),(-6+972j),(589+744j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747459.0089383,0j,0j,0j,(-5120+5120j),(228+381j),(405+166j),(443-44j),(382-220j),(278-334j),(167-406j),(37-432j),(-103-418j),(-216-398j),(-306-329j),(-386-246j),(-443-171j),(-469-88j),(-493+2j),(-495+100j),(-487+188j),(-452+284j),(-413+373j),(-350+444j),(-265+531j),(-185+574j),(-72+603j),(31+641j),(154+649j),(270+638j),(401+578j),(502+527j),(608+444j),0j,(803+225j),(819+69j),(840-67j),(843-230j),(789-385j),(734-564j),(596-673j),(449-814j),(304-889j),(107-969j),(-98-964j),(-317-917j),(-513-825j),(-685-686j),(-849-516j),(-929-284j),(-996-47j),(-965+212j),(-868+468j),(-681+675j),(-423+846j),(-148+938j),(187+935j),(521+804j),(776+525j),(918+121j),(832-371j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747459.0196993,0j,0j,0j,(-5120+5120j),(-230-392j),(-404-220j),(-468+4j),(-443+189j),(-343+325j),(-236+413j),(-91+453j),(54+455j),(139+429j),(232+386j),(316+347j),(398+267j),(451+199j),(498+131j),(523+48j),(542-33j),(532-141j),(521-220j),(503-323j),(448-405j),(395-485j),(312-558j),(230-621j),(133-685j),(32-708j),(-77-734j),(-212-734j),(-308-707j),0j,(-596-623j),(-679-527j),(-775-425j),(-865-291j),(-906-120j),(-937+37j),(-921+199j),(-869+375j),(-807+539j),(-690+684j),(-567+834j),(-375+943j),(-180+1005j),(34+1030j),(236+987j),(453+934j),(665+791j),(843+603j),(967+352j),(1004+84j),(980-216j),(853-489j),(654-736j),(359-918j),(-18-979j),(-438-891j),(-813-532j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747459.0288355,0j,0j,0j,(-5120+5120j),(52+434j),(295+336j),(441+139j),(460-62j),(370-209j),(281-330j),(164-391j),(39-429j),(-80-441j),(-204-401j),(-293-338j),(-353-278j),(-413-198j),(-457-106j),(-484-32j),(-504+89j),(-493+215j),(-452+306j),(-396+410j),(-331+503j),(-246+561j),(-139+613j),(-20+646j),(97+646j),(229+650j),(378+607j),(480+545j),(583+486j),0j,(819+203j),(811+47j),(807-134j),(796-311j),(733-474j),(650-643j),(507-729j),(334-859j),(156-913j),(-50-956j),(-261-959j),(-491-858j),(-670-729j),(-844-530j),(-935-290j),(-998-24j),(-970+248j),(-860+503j),(-698+712j),(-453+871j),(-123+950j),(200+918j),(488+789j),(777+540j),(904+185j),(877-251j),(620-664j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747459.0389056,0j,0j,0j,(-5120+5120j),(430+91j),(422-139j),(312-321j),(157-413j),(9-441j),(-126-429j),(-246-389j),(-340-294j),(-419-222j),(-452-126j),(-469-38j),(-475+51j),(-470+143j),(-447+233j),(-413+322j),(-368+392j),(-309+457j),(-249+515j),(-180+562j),(-104+602j),(-16+623j),(95+648j),(176+630j),(292+617j),(396+582j),(509+520j),(592+456j),(662+376j),0j,(820+152j),(842+35j),(857-107j),(876-256j),(832-402j),(771-559j),(638-664j),(539-792j),(409-871j),(230-958j),(57-998j),(-160-988j),(-340-951j),(-526-860j),(-700-750j),(-854-571j),(-981-364j),(-1020-118j),(-1024+135j),(-938+381j),(-767+640j),(-550+823j),(-250+964j),(85+985j),(454+886j),(760+606j),(946+163j),(10246+5376j),(-13136-32640j),(128+0j),0j
38182b2eef40,1747747459.0488033,0j,0j,0j,(-5120+5120j),(-429+57j),(-336+273j),(-145+408j),(55+438j),(213+382j),(330+285j),(407+160j),(422+9j),(420-130j),(367-236j),(306-321j),(240-388j),(142-443j),(39-473j),(-72-473j),(-176-471j),(-284-438j),(-398-383j),(-486-301j),(-556-196j),(-613-85j),(-627+42j),(-640+197j),(-598+324j),(-532+454j),(-443+564j),(-313+661j),(-181+729j),0j,(136+821j),(320+737j),(492+675j),(645+588j),(769+432j),(881+257j),(897+46j),(915-175j),(858-365j),(775-598j),(616-772j),(375-905j),(155-959j),(-100-958j),(-350-930j),(-614-777j),(-831-587j),(-937-302j),(-988-19j),(-919+281j),(-754+553j),(-509+803j),(-165+942j),(199+921j),(569+758j),(838+398j),(908-108j),(10246+5376j),(-13136-32640j),(128+0j),0j
